hotel_class,region_id,url,phone,details,address,type,id,name
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81669-Reviews-W_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '181 Third Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,81669,W San Francisco
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81192-Reviews-Parc_55_Wyndham-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '55 Cyril Magnin Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81192,Parc 55 Wyndham
4.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81397-Reviews-The_Fairmont_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '950 Mason Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,81397,The Fairmont San Francisco
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d113928-Reviews-Hotel_Griffon-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '155 Steuart Street', 'postal-code': '94105', 'locality': 'San Francisco'}",hotel,113928,Hotel Griffon
3.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81019-Reviews-Handlery_Union_Square_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '351 Geary Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81019,Handlery Union Square Hotel
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81204-Reviews-Le_Meridien_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '333 Battery Street', 'postal-code': '94111', 'locality': 'San Francisco'}",hotel,81204,Le Meridien San Francisco
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81444-Reviews-JW_Marriott_San_Francisco_Union_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '500 Post Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,81444,JW Marriott San Francisco Union Square
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d124765-Reviews-San_Francisco_Marriott_Union_Square-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '480 Sutter Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,124765,San Francisco Marriott Union Square
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d113940-Reviews-Petite_Auberge_a_Joie_de_Vivre_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '863 Bush Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,113940,Petite Auberge a Joie de Vivre Hotel
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80999-Reviews-Grand_Hyatt_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '345 Stockton Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,80999,Grand Hyatt San Francisco
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d112347-Reviews-The_Kensington_Park_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '450 Post Street', 'postal-code': '94102', 'locality': 'San Francisco'}",hotel,112347,The Kensington Park Hotel
3.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d80937-Reviews-Cornell_Hotel_de_France-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '715 Bush Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,80937,Cornell Hotel de France
4.5,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d676408-Reviews-InterContinental_San_Francisco-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '888 Howard Street', 'postal-code': '94103', 'locality': 'San Francisco'}",hotel,676408,InterContinental San Francisco
4.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d115625-Reviews-The_Huntington_Hotel_Nob_Hill_Spa-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '1075 California Street', 'postal-code': '94108', 'locality': 'San Francisco'}",hotel,115625,The Huntington Hotel & Nob Hill Spa
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d310867-Reviews-Metro_Hotel-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '319 Divisadero Street', 'postal-code': '94117', 'locality': 'San Francisco'}",hotel,310867,Metro Hotel
2.0,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d81511-Reviews-San_Francisco_at_The_Presidio_Travelodge-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '2755 Lombard Street', 'postal-code': '94123', 'locality': 'San Francisco'}",hotel,81511,San Francisco at The Presidio Travelodge
,60713,http://www.tripadvisor.com/Hotel_Review-g60713-d501344-Reviews-Hotel_Mayflower-San_Francisco_California.html,,,"{'region': 'CA', 'street-address': '975 Bush Street', 'postal-code': '94109', 'locality': 'San Francisco'}",hotel,501344,Hotel Mayflower
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98457-Reviews-Radisson_Hotel_Suites_Austin_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '111 Cesar Chavez Street', 'postal-code': '78701', 'locality': 'Austin'}",hotel,98457,Radisson Hotel & Suites Austin Downtown
3.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98420-Reviews-Embassy_Suites_Austin_Downtown_Town_Lake_Austin_Texas-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '300 South Congress Avenue', 'postal-code': '78704', 'locality': 'Austin'}",hotel,98420,Embassy Suites Austin - Downtown/Town Lake Austin Texas
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108965-Reviews-La_Quinta_Inn_Suites_Austin_Southwest_at_Mopac-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4424 South Mopac Expwy', 'postal-code': '78735', 'locality': 'Austin'}",hotel,108965,La Quinta Inn & Suites Austin Southwest at Mopac
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1174687-Reviews-Aloft_Austin_at_the_Domain-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '11601 Domain Drive', 'postal-code': '78758', 'locality': 'Austin'}",hotel,1174687,aloft Austin at the Domain
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d240526-Reviews-Country_Inn_Suites_By_Carlson_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7400 IH-35 North', 'postal-code': '78752', 'locality': 'Austin'}",hotel,240526,Country Inn & Suites By Carlson Austin-North
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223707-Reviews-SpringHill_Suites_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4501 South IH-35', 'postal-code': '78744', 'locality': 'Austin'}",hotel,223707,SpringHill Suites Austin South
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108961-Reviews-Residence_Inn_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4537 South IH-35', 'postal-code': '78744', 'locality': 'Austin'}",hotel,108961,Residence Inn Austin South
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d247103-Reviews-Extended_Stay_America_Austin_Southwest-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5100 US Hwy 290 W', 'postal-code': '78735', 'locality': 'Austin'}",hotel,247103,Extended Stay America - Austin - Southwest
3.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98433-Reviews-Holiday_Inn_Austin_NW_Plaza_Arboretum-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '8901 Business Park Drive', 'postal-code': '78759', 'locality': 'Austin'}",hotel,98433,Holiday Inn Austin NW Plaza/Arboretum
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108964-Reviews-La_Quinta_Inn_Austin_Capitol-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '300 East 11th Street', 'postal-code': '78701', 'locality': 'Austin'}",hotel,108964,La Quinta Inn Austin Capitol
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d73759-Reviews-Baymont_Inn_Suites_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4323 South Interstate Highway 35', 'postal-code': '78744', 'locality': 'Austin'}",hotel,73759,Baymont Inn & Suites Austin South
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d217735-Reviews-Extended_Stay_America_Austin_Downtown_Town_Lake-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '507 South First Street', 'postal-code': '78704', 'locality': 'Austin'}",hotel,217735,Extended Stay America - Austin - Downtown - Town Lake
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d291290-Reviews-Sands_Motel_of_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4710 Hwy 290 W', 'postal-code': '78745', 'locality': 'Austin'}",hotel,291290,Sands Motel of Austin
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109001-Reviews-Crossland_Economy_Studios_Austin_West-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12621 Hymeadow', 'postal-code': '78729', 'locality': 'Austin'}",hotel,109001,Crossland Economy Studios - Austin - West
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d285294-Reviews-Extended_Stay_America_Austin_Round_Rock_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '16950 North I-35', 'postal-code': '78728', 'locality': 'Austin'}",hotel,285294,Extended Stay America - Austin - Round Rock - South
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d226433-Reviews-Motel_6_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9420 Interstate 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,226433,Motel 6 Austin North
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98441-Reviews-Baymont_Inn_Austin_North_Austin_Highland_Mall-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7100 I-35 North', 'postal-code': '78752-3226', 'locality': 'Austin'}",hotel,98441,Baymont Inn Austin North / Austin Highland Mall
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223684-Reviews-Crestwood_Suites_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12989 Research Blvd', 'postal-code': '78750', 'locality': 'Austin'}",hotel,223684,Crestwood Suites Austin
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1221539-Reviews-Budget_Lodge_of_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9220 N I H 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,1221539,Budget Lodge of Austin
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108990-Reviews-Quality_Inn_Suites_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2751 TX Highway 71 East', 'postal-code': '78617-2261', 'locality': 'Austin'}",hotel,108990,Quality Inn & Suites Airport
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d142349-Reviews-Comfort_Suites_Downtown_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1701 E. St. Elmo Road', 'postal-code': '78744', 'locality': 'Austin'}",hotel,142349,Comfort Suites Downtown South
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98462-Reviews-The_Oak_Inn-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1212 West Ben White Blvd', 'postal-code': '78704', 'locality': 'Austin'}",hotel,98462,The Oak Inn
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d111390-Reviews-Wellesley_Inn_Suites_Austin_Town_Lake-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1001 South IH-35', 'postal-code': '78741', 'locality': 'Austin'}",hotel,111390,Wellesley Inn & Suites Austin Town Lake
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108994-Reviews-Hawthorn_Suites_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4020 South I-35', 'postal-code': '78704', 'locality': 'Austin'}",hotel,108994,Hawthorn Suites - Austin South
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108974-Reviews-Country_Garden_Inn_and_Suites-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2915 I-35 South', 'postal-code': '78741', 'locality': 'Austin'}",hotel,108974,Country Garden Inn and Suites
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d608007-Reviews-Super_8_Motel_Austin_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1201 North I-35', 'postal-code': '78702', 'locality': 'Austin'}",hotel,608007,Super 8 Motel Austin Downtown
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223685-Reviews-Hearthside_Extended_Stay_Studios_and_Suites-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7101 IH 35 North', 'postal-code': '78752', 'locality': 'Austin'}",hotel,223685,Hearthside Extended Stay Studios and Suites
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d220077-Reviews-Walnut_Forest_Motel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '11506 North IH 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,220077,Walnut Forest Motel
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108991-Reviews-La_Quinta_Inn_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7622 I-35 North', 'postal-code': '78752', 'locality': 'Austin'}",hotel,108991,La Quinta Inn Austin North
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108975-Reviews-Ramada_Limited_Austin_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9121 North IH-35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,108975,Ramada Limited Austin North
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d656307-Reviews-Economy_Inn_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '700 Middle Lane', 'postal-code': '78753', 'locality': 'Austin'}",hotel,656307,Economy Inn Austin
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d288725-Reviews-Mountain_Star_Lodge_and_Hotel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3573 Ranch Rd. 620 S.', 'postal-code': '78738', 'locality': 'Austin'}",hotel,288725,Mountain Star Lodge and Hotel
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d223683-Reviews-Hawthorn_Suites_by_Wyndham_Austin_Riverside_Dr-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '7800 East Riverside Drive', 'postal-code': '78744', 'locality': 'Austin'}",hotel,223683,"Hawthorn Suites by Wyndham Austin, Riverside Dr"
2.5,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d217730-Reviews-Extended_Stay_America_Austin_Northwest_Research_Park-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '12424 Research Blvd.', 'postal-code': '78759', 'locality': 'Austin'}",hotel,217730,Extended Stay America - Austin - Northwest - Research Park
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d108986-Reviews-Capital_Inn-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '5656 IH-35 North', 'postal-code': '78751', 'locality': 'Austin'}",hotel,108986,Capital Inn
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d243922-Reviews-Motel_6_Austin_South_Airport-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2707 Interregional Highway South', 'postal-code': '78741', 'locality': 'Austin'}",hotel,243922,Motel 6 Austin South - Airport
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98472-Reviews-Best_Value_Inn_Austin_South-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2525 S. Interstate Hwy 35', 'postal-code': '78741', 'locality': 'Austin'}",hotel,98472,Best Value Inn Austin South
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109008-Reviews-BEST_WESTERN_PLUS_Austin_City_Hotel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2200 South I-35', 'postal-code': '78704', 'locality': 'Austin'}",hotel,109008,BEST WESTERN PLUS Austin City Hotel
2.0,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98443-Reviews-La_Quinta_Inn_Austin_Oltorf-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '1603 E Oltorf Blvd', 'postal-code': '78741', 'locality': 'Austin'}",hotel,98443,La Quinta Inn Austin Oltorf
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d226434-Reviews-Motel_6_Austin_Central_North-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '8010 N. Interstate 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,226434,Motel 6 Austin Central - North
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d1147269-Reviews-National_at_Camden_Stoneleigh-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4825 Davis Ln', 'postal-code': '78749', 'locality': 'Austin'}",hotel,1147269,National at Camden Stoneleigh
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d288724-Reviews-Motel_71-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2500 E. Ben White Boulevard', 'postal-code': '78741', 'locality': 'Austin'}",hotel,288724,Motel 71
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d290548-Reviews-Live_Oak_Inn-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '2900 S. Congress Ave.', 'postal-code': '78704', 'locality': 'Austin'}",hotel,290548,Live Oak Inn
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d98437-Reviews-Kensington_Motor_Lodge-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '3300 Manor Road', 'postal-code': '78723', 'locality': 'Austin'}",hotel,98437,Kensington Motor Lodge
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d3531459-Reviews-Hyatt_Place_Austin_Downtown-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '211 E 3rd St', 'postal-code': '78701', 'locality': 'Austin'}",hotel,3531459,Hyatt Place Austin Downtown
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d290544-Reviews-Home_Style_Inn-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '9220 North IH 35', 'postal-code': '78753', 'locality': 'Austin'}",hotel,290544,Home Style Inn
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d3530783-Reviews-Hampton_Inn_Austin_Oak_Hill-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '6401 W Highway 290', 'postal-code': '78735', 'locality': 'Austin'}",hotel,3530783,Hampton Inn Austin Oak Hill
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d109005-Reviews-Corporate_Lodging_Austin-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4815 West Braker Lane Ste 516', 'postal-code': '78759', 'locality': 'Austin'}",hotel,109005,Corporate Lodging - Austin
,30196,http://www.tripadvisor.com/Hotel_Review-g30196-d288747-Reviews-Classic_Inn_Motel-Austin_Texas.html,,,"{'region': 'TX', 'street-address': '4606 S. Congress Avenue', 'postal-code': '78745', 'locality': 'Austin'}",hotel,288747,Classic Inn Motel
